#         BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
             225    1.479963e+00    1.396401e+00    4.322032e-03
             226    1.422046e+00    1.396515e+00    4.304397e-03
             227    1.298432e+00    1.396083e+00    4.307067e-03
             228    1.460648e+00    1.396366e+00    4.297475e-03
             229    1.413922e+00    1.396443e+00    4.279393e-03
             230    1.314193e+00    1.396085e+00    4.275702e-03
             231    1.373413e+00    1.395987e+00    4.258319e-03
             232    1.391014e+00    1.395965e+00    4.240018e-03
             233    1.363296e+00    1.395825e+00    4.224139e-03
             234    1.356101e+00    1.395655e+00    4.209496e-03
             235    1.380306e+00    1.395590e+00    4.192090e-03
             236    1.279359e+00    1.395098e+00    4.203158e-03
             237    1.459344e+00    1.395369e+00    4.194156e-03
             238    1.359108e+00    1.395216e+00    4.179300e-03
             239    1.409644e+00    1.395277e+00    4.162249e-03
             240    1.316393e+00    1.394948e+00    4.157864e-03
             241    1.442950e+00    1.395147e+00    4.145379e-03
             242    1.438995e+00    1.395328e+00    4.132208e-03
             243    1.336123e+00    1.395085e+00    4.122379e-03
             244    1.556137e+00    1.395745e+00    4.157990e-03
             245    1.269910e+00    1.395231e+00    4.172620e-03
             246    1.460683e+00    1.395497e+00    4.164132e-03
             247    1.313365e+00    1.395165e+00    4.160528e-03
             248    1.419155e+00    1.395261e+00    4.144877e-03
             249    1.532373e+00    1.395812e+00    4.164647e-03
             250    1.419579e+00    1.395907e+00    4.149073e-03
