#         BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
             176   -5.473922e+00   -5.464323e+00    9.327459e-04
             177   -5.469446e+00   -5.464352e+00    9.279251e-04
             178   -5.458813e+00   -5.464321e+00    9.232337e-04
             179   -5.469749e+00   -5.464352e+00    9.185739e-04
             180   -5.460152e+00   -5.464328e+00    9.137669e-04
             181   -5.489741e+00   -5.464469e+00    9.194414e-04
             182   -5.471534e+00   -5.464507e+00    9.152087e-04
             183   -5.456680e+00   -5.464465e+00    9.112063e-04
             184   -5.485564e+00   -5.464579e+00    9.134407e-04
             185   -5.465620e+00   -5.464585e+00    9.085206e-04
             186   -5.469620e+00   -5.464612e+00    9.040392e-04
             187   -5.465976e+00   -5.464619e+00    8.992342e-04
             188   -5.453231e+00   -5.464559e+00    8.964889e-04
             189   -5.457545e+00   -5.464522e+00    8.925132e-04
             190   -5.483416e+00   -5.464621e+00    8.933388e-04
             191   -5.474396e+00   -5.464672e+00    8.901262e-04
             192   -5.459247e+00   -5.464644e+00    8.859385e-04
             193   -5.463590e+00   -5.464639e+00    8.813650e-04
             194   -5.483764e+00   -5.464737e+00    8.823184e-04
             195   -5.475041e+00   -5.464790e+00    8.793746e-04
             196   -5.465889e+00   -5.464796e+00    8.749059e-04
             197   -5.479180e+00   -5.464869e+00    8.735062e-04
             198   -5.447439e+00   -5.464781e+00    8.735190e-04
             199   -5.439900e+00   -5.464656e+00    8.780317e-04
             200   -5.471009e+00   -5.464687e+00    8.742161e-04
             201   -5.479288e+00   -5.464760e+00    8.728795e-04
             202   -5.464956e+00   -5.464761e+00    8.685589e-04
             203   -5.474258e+00   -5.464808e+00    8.655394e-04
             204   -5.478382e+00   -5.464874e+00    8.638506e-04
             205   -5.462011e+00   -5.464860e+00    8.597496e-04
             206   -5.459766e+00   -5.464836e+00    8.559316e-04
             207   -5.469135e+00   -5.464856e+00    8.520486e-04
             208   -5.470918e+00   -5.464885e+00    8.484505e-04
             209   -5.446794e+00   -5.464799e+00    8.487953e-04
             210   -5.453900e+00   -5.464747e+00    8.463386e-04
             211   -5.475718e+00   -5.464799e+00    8.439231e-04
             212   -5.461781e+00   -5.464785e+00    8.400624e-04
             213   -5.462482e+00   -5.464774e+00    8.361880e-04
             214   -5.452568e+00   -5.464717e+00    8.342237e-04
             215   -5.475066e+00   -5.464765e+00    8.317310e-04
             216   -5.472311e+00   -5.464800e+00    8.286138e-04
             217   -5.465623e+00   -5.464804e+00    8.248040e-04
             218   -5.449039e+00   -5.464731e+00    8.241845e-04
             219   -5.464897e+00   -5.464732e+00    8.204215e-04
             220   -5.471947e+00   -5.464765e+00    8.173476e-04
             221   -5.455858e+00   -5.464725e+00    8.146423e-04
             222   -5.463982e+00   -5.464721e+00    8.109796e-04
             223   -5.457580e+00   -5.464689e+00    8.079749e-04
             224   -5.475028e+00   -5.464735e+00    8.056850e-04
             225   -5.450461e+00   -5.464672e+00    8.045982e-04
             226   -5.455565e+00   -5.464632e+00    8.020463e-04
             227   -5.485406e+00   -5.464723e+00    8.037175e-04
             228   -5.449431e+00   -5.464656e+00    8.029861e-04
             229   -5.460868e+00   -5.464640e+00    7.996500e-04
             230   -5.481451e+00   -5.464713e+00    7.995069e-04
             231   -5.465219e+00   -5.464715e+00    7.960489e-04
             232   -5.461198e+00   -5.464700e+00    7.927619e-04
             233   -5.473000e+00   -5.464735e+00    7.901596e-04
             234   -5.469444e+00   -5.464756e+00    7.870391e-04
             235   -5.460808e+00   -5.464739e+00    7.838692e-04
             236   -5.487192e+00   -5.464834e+00    7.863002e-04
             237   -5.450039e+00   -5.464771e+00    7.854565e-04
             238   -5.476148e+00   -5.464819e+00    7.836094e-04
             239   -5.464919e+00   -5.464820e+00    7.803308e-04
             240   -5.479755e+00   -5.464882e+00    7.795569e-04
             241   -5.458528e+00   -5.464856e+00    7.767680e-04
             242   -5.465251e+00   -5.464857e+00    7.735599e-04
             243   -5.473172e+00   -5.464891e+00    7.711330e-04
             244   -5.440297e+00   -5.464791e+00    7.745325e-04
             245   -5.487621e+00   -5.464884e+00    7.769566e-04
             246   -5.455857e+00   -5.464847e+00    7.746642e-04
             247   -5.482454e+00   -5.464918e+00    7.748007e-04
             248   -5.459654e+00   -5.464897e+00    7.719672e-04
             249   -5.441022e+00   -5.464801e+00    7.747988e-04
             250   -5.458196e+00   -5.464775e+00    7.721500e-04
