#         BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
             178    1.650000e+00    1.650000e+00    4.994881e-09
             179    1.650000e+00    1.650000e+00    4.980909e-09
             180    1.650000e+00    1.650000e+00    5.441135e-09
             181    1.650000e+00    1.650000e+00    5.426083e-09
             182    1.650000e+00    1.650000e+00    5.632110e-09
             183    1.650000e+00    1.650000e+00    5.616700e-09
             184    1.650000e+00    1.650000e+00    6.016887e-09
             185    1.650000e+00    1.650000e+00    6.388129e-09
             186    1.650000e+00    1.650000e+00    6.370934e-09
             187    1.650000e+00    1.650000e+00    6.538085e-09
             188    1.650000e+00    1.650000e+00    6.520673e-09
             189    1.650000e+00    1.650000e+00    6.681608e-09
             190    1.650000e+00    1.650000e+00    6.664002e-09
             191    1.650000e+00    1.650000e+00    6.987601e-09
             192    1.650000e+00    1.650000e+00    6.969380e-09
             193    1.650000e+00    1.650000e+00    7.114884e-09
             194    1.650000e+00    1.650000e+00    7.096523e-09
             195    1.650000e+00    1.650000e+00    7.393046e-09
             196    1.650000e+00    1.650000e+00    7.374162e-09
             197    1.650000e+00    1.650000e+00    7.507097e-09
             198    1.650000e+00    1.650000e+00    7.488115e-09
             199    1.650000e+00    1.650000e+00    7.762301e-09
             200    1.650000e+00    1.650000e+00    7.742870e-09
             201    1.650000e+00    1.650000e+00    8.004535e-09
             202    1.650000e+00    1.650000e+00    7.984697e-09
             203    1.650000e+00    1.650000e+00    8.101170e-09
             204    1.650000e+00    1.650000e+00    8.081289e-09
             205    1.650000e+00    1.650000e+00    8.455030e-09
             206    1.650000e+00    1.650000e+00    8.434483e-09
             207    1.650000e+00    1.650000e+00    8.414085e-09
             208    1.650000e+00    1.650000e+00    8.644452e-09
             209    1.650000e+00    1.650000e+00    8.623747e-09
             210    1.650000e+00    1.650000e+00    8.725227e-09
             211    1.650000e+00    1.650000e+00    8.704526e-09
             212    1.650000e+00    1.650000e+00    8.921933e-09
             213    1.650000e+00    1.650000e+00    8.900965e-09
             214    1.650000e+00    1.650000e+00    8.880144e-09
             215    1.650000e+00    1.650000e+00    9.089623e-09
             216    1.650000e+00    1.650000e+00    9.068558e-09
             217    1.650000e+00    1.650000e+00    9.160036e-09
             218    1.650000e+00    1.650000e+00    9.139002e-09
             219    1.650000e+00    1.650000e+00    9.118113e-09
             220    1.650000e+00    1.650000e+00    9.316612e-09
             221    1.650000e+00    1.650000e+00    9.295510e-09
             222    1.650000e+00    1.650000e+00    9.487786e-09
             223    1.650000e+00    1.650000e+00    9.466489e-09
             224    1.650000e+00    1.650000e+00    9.445335e-09
             225    1.650000e+00    1.650000e+00    9.528461e-09
             226    1.650000e+00    1.650000e+00    9.507357e-09
             227    1.650000e+00    1.650000e+00    9.690424e-09
             228    1.650000e+00    1.650000e+00    9.669150e-09
             229    1.650000e+00    1.650000e+00    9.648015e-09
             230    1.650000e+00    1.650000e+00    9.825535e-09
             231    1.650000e+00    1.650000e+00    9.804244e-09
             232    1.650000e+00    1.650000e+00    9.783092e-09
             233    1.650000e+00    1.650000e+00    9.859213e-09
             234    1.650000e+00    1.650000e+00    9.838123e-09
             235    1.650000e+00    1.650000e+00    9.817169e-09
             236    1.650000e+00    1.650000e+00    9.986586e-09
             237    1.650000e+00    1.650000e+00    9.965495e-09
             238    1.650000e+00    1.650000e+00    9.944537e-09
             239    1.650000e+00    1.650000e+00    1.010922e-08
             240    1.650000e+00    1.650000e+00    1.008813e-08
             241    1.650000e+00    1.650000e+00    1.006718e-08
             242    1.650000e+00    1.650000e+00    1.013728e-08
             243    1.650000e+00    1.650000e+00    1.011640e-08
             244    1.650000e+00    1.650000e+00    1.009565e-08
             245    1.650000e+00    1.650000e+00    1.025336e-08
             246    1.650000e+00    1.650000e+00    1.023250e-08
             247    1.650000e+00    1.650000e+00    1.021176e-08
             248    1.650000e+00    1.650000e+00    1.027863e-08
             249    1.650000e+00    1.650000e+00    1.025797e-08
             250    1.650000e+00    1.650000e+00    1.023743e-08
